query,optimizer,loop,join_order,prep_time,exec_time,total_time
30c.sql,Max20Stop5,20,8-3-10-7-4-0-1-2-5-9-6-11-,38.445,30991.4,31045.8
6f.sql,Max20Stop5,20,1-2-0-4-3-,9.487,1368.97,1388.23
22b.sql,Max20Stop5,20,9-8-3-7-2-6-0-1-4-10-5-,25.601,29982.5,30016.1
24b.sql,Max20Stop5,20,3-6-7-4-2-0-1-9-10-8-5-11-,26.359,28919.2,28956.8
6d.sql,Max20Stop5,20,1-2-4-0-3-,9.695,1832.44,1844.14
17d.sql,Max20Stop5,20,5-0-6-3-1-4-2-,10.163,870.943,890.039
13b.sql,Max20Stop5,20,8-6-3-7-2-5-1-0-4-,15.506,299.508,319.066
17e.sql,Max20Stop5,20,4-2-0-5-3-1-6-,9.391,1941.4,1959.92
5a.sql,Max20Stop5,20,0-2-3-4-1-,8.975,122.278,132.627
15d.sql,Max20Stop5,20,5-1-0-2-6-3-7-4-8-,15.034,628.806,653.893
16a.sql,Max20Stop5,20,5-3-1-0-6-4-2-7-,13.013,2510.55,2528.66
11c.sql,Max20Stop5,20,4-5-2-0-1-6-3-7-,15.165,789.701,811.575
10a.sql,Max20Stop5,20,1-5-0-4-2-3-6-,11.796,953.382,972.457
11a.sql,Max20Stop5,20,1-4-6-3-0-5-2-7-,15.273,165.742,182.506
5c.sql,Max20Stop5,20,3-1-4-2-0-,9.184,28563.6,28575.2
29b.sql,Max20Stop5,20,12-10-6-11-7-5-4-0-13-15-14-8-1-2-9-3-16-,38.797,48855.1,48950.2
8a.sql,Max20Stop5,20,0-4-1-5-3-2-6-,14.434,622.829,642.855
12a.sql,Max20Stop5,20,1-4-6-3-0-5-2-7-,15.67,28926.3,28943.5
14c.sql,Max20Stop5,20,5-6-2-4-0-1-7-3-,16.461,29759.8,29778.8
19a.sql,Max20Stop5,20,0-7-2-1-5-3-6-4-8-9-,19.986,29576.1,29600.2
16c.sql,Max20Stop5,20,4-5-3-1-0-6-2-7-,12.882,7086.12,7103.4
4b.sql,Max20Stop5,20,0-2-4-3-1-,7.469,80.982,88.527
33a.sql,Max20Stop5,20,7-9-2-0-11-10-3-8-1-6-13-5-12-4-,29.258,567.972,602.923
3a.sql,Max20Stop5,20,0-2-1-3-,7.659,28742.8,28752.2
1b.sql,Max20Stop5,20,1-3-4-2-0-,7.331,99.08,106.494
18a.sql,Max20Stop5,20,5-0-6-3-1-4-2-,12.339,29088,29153.4
15b.sql,Max20Stop5,20,2-5-6-3-0-1-7-4-8-,19.953,25527.8,25555.4
23c.sql,Max20Stop5,20,9-7-3-2-8-4-0-1-5-10-6-,21.919,30678.7,30727.9
26b.sql,Max20Stop5,20,6-9-0-1-2-4-3-10-8-5-11-7-,25.488,732.634,761.623
19c.sql,Max20Stop5,20,0-7-2-1-5-3-6-4-8-9-,19.149,28949.9,28978.1
17f.sql,Max20Stop5,20,3-4-2-0-5-1-6-,10.981,5020.4,5036.75
27c.sql,Max20Stop5,20,5-9-7-3-4-8-0-1-2-10-6-11-,26.45,28337,28366.7
6c.sql,Max20Stop5,20,3-0-2-4-1-,7.646,373.431,386.762
28a.sql,Max20Stop5,20,9-4-3-10-5-11-6-12-7-0-1-2-13-8-,32.292,29482.8,29524.4
32a.sql,Max20Stop5,20,5-3-1-4-2-0-,8.949,376.365,388.573
11d.sql,Max20Stop5,20,2-5-7-4-0-1-6-3-,14.633,315.218,336.128
19d.sql,Max20Stop5,20,0-7-2-1-5-3-6-4-8-9-,18.196,4640.87,4680.71
4c.sql,Max20Stop5,20,2-4-3-1-0-,7.433,559.131,568.512
26a.sql,Max20Stop5,20,5-8-0-1-2-4-3-10-9-6-11-7-,25.645,1359.99,1398.96
10c.sql,Max20Stop5,20,1-5-0-4-3-2-6-,11.45,971.683,993.27
5b.sql,Max20Stop5,20,1-3-4-2-0-,8.116,27917.1,27926.3
9b.sql,Max20Stop5,20,4-7-2-0-1-5-6-3-,14.769,843.924,865.994
10b.sql,Max20Stop5,20,1-5-0-4-2-3-6-,12.022,887.358,906.334
6a.sql,Max20Stop5,20,1-2-0-4-3-,7.75,314.553,323.263
30a.sql,Max20Stop5,20,3-7-4-0-1-2-8-5-9-6-10-11-,27.777,28986.8,29032.4
23b.sql,Max20Stop5,20,10-8-4-6-9-5-7-3-2-0-1-,21.582,25055.8,25087.4
31a.sql,Max20Stop5,20,1-5-6-2-0-9-7-3-8-4-10-,25.554,29020.4,29059
8b.sql,Max20Stop5,20,4-0-1-5-3-2-6-,13.557,533.438,548.329
2d.sql,Max20Stop5,20,1-3-2-4-0-,6.714,299.474,311.871
15a.sql,Max20Stop5,20,5-1-0-2-6-3-7-4-8-,16.706,24878.8,24903.3
15c.sql,Max20Stop5,20,5-1-0-2-6-3-7-4-8-,15.987,27917.9,27942.2
33c.sql,Max20Stop5,20,6-11-7-9-2-10-3-8-1-12-4-0-13-5-,29.937,474.328,514.581
2c.sql,Max20Stop5,20,3-4-1-2-0-,7.249,375.944,390.958
21a.sql,Max20Stop5,20,8-6-2-5-7-3-4-0-1-,19.371,28266.6,28287.8
17a.sql,Max20Stop5,20,5-0-6-3-1-4-2-,11.006,11410.4,11429.2
13c.sql,Max20Stop5,20,8-6-3-7-2-5-1-0-4-,15.462,224.323,241.224
31b.sql,Max20Stop5,20,1-5-6-2-0-9-7-3-8-4-10-,25.891,29098.4,29131.7
20c.sql,Max20Stop5,20,0-2-1-4-3-8-7-5-9-6-,19.753,1793.42,1826.95
7b.sql,Max20Stop5,20,6-0-2-5-1-4-3-7-,15.333,332.136,349.037
21c.sql,Max20Stop5,20,4-5-0-1-6-2-7-3-8-,19.188,29105,29131.7
7c.sql,Max20Stop5,20,7-4-1-0-5-6-2-3-,19.322,16901.3,16931.1
25b.sql,Max20Stop5,20,8-0-7-4-1-5-2-6-3-,22.037,29205.1,29239.5
9d.sql,Max20Stop5,20,4-7-2-0-1-5-6-3-,14.491,2425.18,2456.05
28c.sql,Max20Stop5,20,7-12-11-6-10-5-9-3-4-0-1-2-13-8-,36.598,28638.2,28678.2
14a.sql,Max20Stop5,20,6-2-4-0-5-1-7-3-,16.17,28408.7,28426.6
25a.sql,Max20Stop5,20,8-0-7-4-1-5-2-6-3-,19.584,28984.5,29019.1
12c.sql,Max20Stop5,20,5-6-3-4-0-1-2-7-,15.285,28086.5,28106.6
16d.sql,Max20Stop5,20,4-5-3-1-0-6-2-7-,12.923,7197.44,7217.78
20a.sql,Max20Stop5,20,0-2-1-4-3-8-7-5-9-6-,19.757,1278.12,1310.42
6e.sql,Max20Stop5,20,0-4-2-1-3-,7.6,16337,16351.7
3c.sql,Max20Stop5,20,3-2-1-0-,6.909,29305.1,29320.6
8c.sql,Max20Stop5,20,1-4-0-3-2-5-6-,10.832,12319.6,12341.4
11b.sql,Max20Stop5,20,5-6-3-4-0-1-2-7-,15.652,145.852,163.402
21b.sql,Max20Stop5,20,4-5-0-1-6-2-7-3-8-,17.653,27955.2,27980.8
19b.sql,Max20Stop5,20,0-7-2-1-5-3-6-4-8-9-,18.643,28309.8,28332.6
24a.sql,Max20Stop5,20,3-6-7-4-2-0-1-9-10-8-5-11-,24.951,29326.6,29364.4
1a.sql,Max20Stop5,20,1-3-4-2-0-,8.303,138.287,146.695
23a.sql,Max20Stop5,20,10-8-4-6-9-5-7-3-2-0-1-,21.694,27827.5,27856.2
29c.sql,Max20Stop5,20,16-10-6-11-7-5-4-0-13-15-12-9-14-8-1-2-3-,40.397,29538.5,29593.9
22a.sql,Max20Stop5,20,5-10-9-4-7-2-8-3-6-0-1-,26.171,28251.1,28280.1
26c.sql,Max20Stop5,20,8-0-1-2-4-3-10-5-9-6-11-7-,26.069,2854.69,2889.68
27a.sql,Max20Stop5,20,1-0-7-3-4-2-8-9-5-10-6-11-,26.047,27966,27998.9
17c.sql,Max20Stop5,20,2-4-6-0-5-3-1-,10.88,2260.89,2274.96
30b.sql,Max20Stop5,20,4-7-0-1-2-3-10-8-5-9-6-11-,28.384,28772.7,28809.2
3b.sql,Max20Stop5,20,2-0-3-1-,5.895,27662.2,27669.2
18b.sql,Max20Stop5,20,5-0-6-3-1-4-2-,13.63,28528.6,28543.8
33b.sql,Max20Stop5,20,3-10-11-9-2-7-6-12-4-8-1-0-13-5-,28.847,423.753,462.353
1c.sql,Max20Stop5,20,0-2-4-3-1-,8.015,127.923,137.379
31c.sql,Max20Stop5,20,1-5-6-2-0-9-7-3-8-4-10-,26.45,29773.5,29815.5
28b.sql,Max20Stop5,20,4-9-10-5-3-11-6-12-7-0-1-2-13-8-,33.462,28119.5,28156.9
7a.sql,Max20Stop5,20,2-6-1-4-3-7-5-0-,15.277,370.681,388.622
4a.sql,Max20Stop5,20,0-2-4-3-1-,7.412,344.12,352.158
16b.sql,Max20Stop5,20,4-5-3-1-0-6-2-7-,12.411,7265.79,7285.63
18c.sql,Max20Stop5,20,5-0-6-3-1-4-2-,15.167,29343.8,29362.8
20b.sql,Max20Stop5,20,0-2-1-4-3-8-7-5-9-6-,19.903,1116.32,1143.21
9a.sql,Max20Stop5,20,4-7-2-0-1-5-6-3-,15.538,1139.84,1161.65
22c.sql,Max20Stop5,20,1-6-7-2-0-8-3-9-4-10-5-,26.204,29325.2,29359.7
22d.sql,Max20Stop5,20,2-7-8-3-6-0-1-9-4-10-5-,24.832,29728.1,29763.2
2b.sql,Max20Stop5,20,0-2-3-4-1-,7.057,378.804,389.125
8d.sql,Max20Stop5,20,4-1-5-3-2-6-0-,10.476,1219,1238.16
32b.sql,Max20Stop5,20,0-2-4-3-5-1-,8.783,329.342,345.161
9c.sql,Max20Stop5,20,4-7-2-0-1-5-6-3-,15.274,2173.49,2202.25
12b.sql,Max20Stop5,20,7-4-0-1-5-2-6-3-,15.003,27664.7,27680.8
17b.sql,Max20Stop5,20,5-0-6-3-1-4-2-,10.68,2389.52,2407.54
1d.sql,Max20Stop5,20,3-1-4-2-0-,7.045,92.927,100.066
27b.sql,Max20Stop5,20,10-9-5-8-7-3-4-0-1-2-6-11-,24.601,27817.4,27843.4
13a.sql,Max20Stop5,20,8-6-3-7-2-5-1-0-4-,14.762,30189.3,30209.5
25c.sql,Max20Stop5,20,8-0-7-4-1-5-2-6-3-,20.986,29944.5,29976
6b.sql,Max20Stop5,20,1-2-4-0-3-,9.456,306.236,315.834
2a.sql,Max20Stop5,20,0-2-4-3-1-,6.901,424.831,434.981
13d.sql,Max20Stop5,20,8-6-3-7-2-5-1-0-4-,15.514,2634.81,2655.94
29a.sql,Max20Stop5,20,7-11-5-4-0-13-15-10-6-14-8-1-2-12-9-3-16-,39.631,28788.4,28837.8
14b.sql,Max20Stop5,20,5-6-2-4-0-1-7-3-,17.086,28443.6,28461.2
30c.sql,Max20Stop5,20,5-8-3-10-7-4-0-1-2-9-6-11-,38.343,30858,30911.4
6f.sql,Max20Stop5,20,1-2-4-0-3-,9.317,1990.46,2009.53
22b.sql,Max20Stop5,20,9-8-3-7-2-6-0-1-4-10-5-,25.349,30010.6,30043.7
24b.sql,Max20Stop5,20,3-6-7-4-2-0-1-9-10-8-5-11-,26.607,28844.5,28880.2
6d.sql,Max20Stop5,20,1-2-4-0-3-,9.63,1824.85,1836.51
17d.sql,Max20Stop5,20,5-0-6-3-1-4-2-,10.255,857.106,874.005
13b.sql,Max20Stop5,20,8-6-3-7-2-5-1-0-4-,15.56,275.209,292.333
17e.sql,Max20Stop5,20,5-0-6-3-1-4-2-,9.743,131527,131554
5a.sql,Max20Stop5,20,3-1-4-2-0-,9.238,28069.2,28080.1
15d.sql,Max20Stop5,20,1-5-6-3-0-2-7-4-8-,15.938,590.798,616.818
16a.sql,Max20Stop5,20,5-3-1-0-6-4-2-7-,13.594,2544.21,2565.11
11c.sql,Max20Stop5,20,7-4-0-1-6-3-5-2-,15.28,381.287,401.353
10a.sql,Max20Stop5,20,1-5-0-4-2-3-6-,11.601,979.675,1000.73
11a.sql,Max20Stop5,20,5-6-3-4-0-1-2-7-,15.02,189.675,206.731
5c.sql,Max20Stop5,20,4-3-2-0-1-,9.375,28574.5,28586.2
29b.sql,Max20Stop5,20,7-11-5-4-0-13-15-10-6-14-8-1-2-12-9-3-16-,39.401,26005.9,26059.2
8a.sql,Max20Stop5,20,1-4-0-3-2-5-6-,13.005,623.362,643.67
12a.sql,Max20Stop5,20,5-6-3-4-0-1-2-7-,15.008,27759.6,27778.7
14c.sql,Max20Stop5,20,5-6-2-4-0-1-7-3-,16.138,28593.9,28612.4
19a.sql,Max20Stop5,20,0-7-2-1-5-3-6-4-8-9-,19.779,28438.9,28464.6
16c.sql,Max20Stop5,20,6-1-5-3-4-2-7-0-,13.349,15621.5,15648.1
4b.sql,Max20Stop5,15,0-2-4-3-1-,5.54,78.09,83.705
33a.sql,Max20Stop5,20,8-10-3-1-11-9-2-7-6-12-4-0-13-5-,27.938,514.958,553.85
3a.sql,Max20Stop5,20,0-2-1-3-,7.698,28131,28140.6
1b.sql,Max20Stop5,20,1-3-4-2-0-,7.324,97.823,105.228
18a.sql,Max20Stop5,20,5-0-6-3-1-4-2-,12.199,29272.7,29338.1
15b.sql,Max20Stop5,20,4-7-5-2-1-0-6-3-8-,20.446,25944.2,25966.7
23c.sql,Max20Stop5,20,5-9-7-3-2-8-4-0-1-10-6-,22.246,30411.9,30462
26b.sql,Max20Stop5,20,4-3-0-1-2-8-5-9-6-10-11-7-,25.723,974.306,1008.9
19c.sql,Max20Stop5,20,0-7-2-1-5-3-6-4-8-9-,19.415,28702.8,28731.2
17f.sql,Max20Stop5,20,5-0-6-3-1-4-2-,10.589,37115.6,37138.7
27c.sql,Max20Stop5,20,6-10-9-5-8-7-3-4-0-1-2-11-,26.046,28252.5,28281.7
6c.sql,Max20Stop5,20,1-2-4-0-3-,7.604,285.243,292.976
28a.sql,Max20Stop5,20,10-5-9-3-4-11-6-12-7-0-1-2-13-8-,32.513,29456.5,29498.2
32a.sql,Max20Stop5,20,5-3-1-4-2-0-,8.777,376.424,388.302
11d.sql,Max20Stop5,20,5-6-3-4-0-1-2-7-,14.634,599.23,621.537
19d.sql,Max20Stop5,20,0-7-2-1-5-3-6-4-8-9-,18.353,4637.61,4677.29
4c.sql,Max20Stop5,20,2-4-3-1-0-,7.674,556.372,566.031
26a.sql,Max20Stop5,20,8-0-1-2-4-3-10-5-9-6-11-7-,25.683,1478.13,1517.44
10c.sql,Max20Stop5,20,1-5-0-4-3-2-6-,11.573,969.671,991.839
5b.sql,Max20Stop5,20,3-1-4-2-0-,8.24,27826.4,27835.7
9b.sql,Max20Stop5,20,4-7-2-0-1-5-6-3-,15,852.211,874.849
10b.sql,Max20Stop5,20,1-5-0-4-2-3-6-,11.989,892.77,911.613
6a.sql,Max20Stop5,20,1-2-4-0-3-,7.751,334.467,343.147
30a.sql,Max20Stop5,20,4-7-0-1-2-3-10-8-5-9-6-11-,27.674,29072.7,29112.8
23b.sql,Max20Stop5,20,9-7-3-2-8-4-0-1-5-10-6-,22.495,26561.1,26603.4
31a.sql,Max20Stop5,20,7-0-9-6-2-5-1-3-8-4-10-,26.132,29071.8,29107.4
8b.sql,Max20Stop5,20,4-0-1-5-3-2-6-,13.597,530.081,545.132
2d.sql,Max20Stop5,20,3-1-4-2-0-,6.638,257.509,267.235
15a.sql,Max20Stop5,20,1-5-6-3-0-2-7-4-8-,16.288,24749.5,24769.3
15c.sql,Max20Stop5,20,1-5-6-3-0-2-7-4-8-,16.147,27801,27821.3
33c.sql,Max20Stop5,20,4-12-9-2-11-10-3-8-1-6-13-5-7-0-,30.6,401.907,435.83
2c.sql,Max20Stop5,20,4-3-2-0-1-,7.057,726.037,736.458
21a.sql,Max20Stop5,20,1-4-6-2-0-5-7-3-8-,18.771,28329.6,28352
17a.sql,Max20Stop5,20,6-3-1-0-5-4-2-,11.209,20563.4,20580.9
13c.sql,Max20Stop5,20,8-6-3-7-2-5-1-0-4-,15.637,219.469,236.603
31b.sql,Max20Stop5,20,1-5-6-2-0-9-7-3-8-4-10-,26.39,28961.1,28995
20c.sql,Max20Stop5,20,0-2-1-4-3-8-7-5-9-6-,20.006,1784.05,1817.43
7b.sql,Max20Stop5,20,3-4-7-1-5-0-6-2-,15.306,438.429,455.085
21c.sql,Max20Stop5,20,4-5-0-1-6-2-7-3-8-,19.437,29010.5,29038
7c.sql,Max20Stop5,20,7-4-1-0-5-6-2-3-,20.001,16949.4,16980.1
25b.sql,Max20Stop5,20,6-0-7-4-1-5-2-3-8-,22.894,30373.1,30406
9d.sql,Max20Stop5,20,2-4-3-0-1-5-6-7-,14.591,1872.7,1901.29
28c.sql,Max20Stop5,20,11-9-3-4-10-5-6-12-7-0-1-2-13-8-,35.688,29644.1,29690.3
14a.sql,Max20Stop5,20,3-7-5-1-4-0-6-2-,17.036,28584.7,28608.1
25a.sql,Max20Stop5,20,3-6-0-7-4-1-5-2-8-,19.222,28546.1,28574.2
12c.sql,Max20Stop5,20,5-6-3-4-0-1-2-7-,15.079,28202.2,28221.8
16d.sql,Max20Stop5,20,4-5-3-1-0-6-2-7-,12.819,7182.33,7202.23
20a.sql,Max20Stop5,20,0-2-1-4-3-8-7-5-9-6-,19.7,1280.7,1313.9
6e.sql,Max20Stop5,20,2-4-1-0-3-,7.58,420.909,431.285
3c.sql,Max20Stop5,20,0-2-1-3-,7.116,28442,28452.1
8c.sql,Max20Stop5,20,1-4-0-3-2-5-6-,10.547,12269.2,12290.4
11b.sql,Max20Stop5,20,6-3-5-2-4-0-1-7-,15.359,132.915,150.052
21b.sql,Max20Stop5,20,8-6-2-5-7-3-4-0-1-,17.312,27779.9,27800
19b.sql,Max20Stop5,20,0-7-2-1-5-3-6-4-8-9-,18.873,28280.6,28303.2
24a.sql,Max20Stop5,20,6-3-2-0-1-9-10-7-4-8-5-11-,25.099,29000.6,29037.8
1a.sql,Max20Stop5,20,2-4-3-1-0-,8.536,298.733,312.576
23a.sql,Max20Stop5,20,4-8-0-1-7-3-2-9-5-10-6-,21.179,28072,28102.3
29c.sql,Max20Stop5,20,16-10-6-11-7-5-4-0-13-15-12-9-14-8-1-2-3-,39.177,29720.5,29777.1
22a.sql,Max20Stop5,20,5-10-9-4-7-2-8-3-6-0-1-,26.015,28202.4,28232.3
26c.sql,Max20Stop5,20,5-8-0-1-2-4-3-10-9-6-11-7-,25.928,2000.52,2037.77
27a.sql,Max20Stop5,20,10-9-5-8-7-3-4-0-1-2-6-11-,25.836,27885.2,27914.2
17c.sql,Max20Stop5,20,4-2-0-5-3-1-6-,10.674,728.222,744.106
30b.sql,Max20Stop5,20,1-0-3-10-2-7-4-8-5-9-6-11-,28.261,28832,28869.6
3b.sql,Max20Stop5,20,3-1-2-0-,5.9,27761.7,27773.2
18b.sql,Max20Stop5,20,5-0-6-3-1-4-2-,13.741,28550.5,28565.8
33b.sql,Max20Stop5,20,10-3-8-1-11-9-2-7-6-12-4-0-13-5-,28.817,449.292,486.769
1c.sql,Max20Stop5,20,2-3-0-1-4-,8.012,130.16,139.459
31c.sql,Max20Stop5,20,7-0-9-6-2-5-1-3-8-4-10-,26.625,30269.9,30314.9
28b.sql,Max20Stop5,20,10-5-9-3-4-11-6-12-7-0-1-2-13-8-,34.235,28087.3,28125.3
7a.sql,Max20Stop5,20,7-4-1-0-5-6-2-3-,15.082,1277.91,1295.11
4a.sql,Max20Stop5,20,0-2-4-3-1-,7.249,338.747,346.616
16b.sql,Max20Stop5,20,7-4-2-1-0-6-5-3-,12.353,138298,138321
18c.sql,Max20Stop5,20,5-0-6-3-1-4-2-,15.076,29431.8,29450.9
20b.sql,Max20Stop5,20,0-2-1-4-3-8-7-5-9-6-,20.139,1103.12,1130.29
9a.sql,Max20Stop5,20,4-7-2-0-1-5-6-3-,15.685,1142.79,1164.83
22c.sql,Max20Stop5,20,3-8-6-0-1-7-2-9-4-10-5-,26.253,28986.3,29020.5
22d.sql,Max20Stop5,20,9-8-3-7-2-6-0-1-4-10-5-,25.416,32258,32293.1
2b.sql,Max20Stop5,20,0-2-4-3-1-,6.966,417.019,429.55
8d.sql,Max20Stop5,20,1-4-0-3-2-5-6-,10.628,11414.1,11435.8
32b.sql,Max20Stop5,20,5-3-1-4-2-0-,8.851,393.663,407.343
9c.sql,Max20Stop5,20,6-2-4-3-0-1-5-7-,14.587,1100.89,1128.51
12b.sql,Max20Stop5,20,1-4-6-3-0-5-2-7-,14.755,27659.9,27676.9
17b.sql,Max20Stop5,20,5-0-6-3-1-4-2-,10.523,2412.41,2431.95
1d.sql,Max20Stop5,20,1-3-4-2-0-,6.933,92.785,99.8
27b.sql,Max20Stop5,20,1-0-7-3-4-2-8-9-5-10-6-11-,24.231,27943.2,27973.6
13a.sql,Max20Stop5,20,8-6-3-7-2-5-1-0-4-,15.053,30128.2,30151.3
25c.sql,Max20Stop5,20,6-0-7-4-1-5-2-3-8-,20.07,30530.7,30564.2
6b.sql,Max20Stop5,20,1-2-4-0-3-,9.09,301.65,310.924
2a.sql,Max20Stop5,20,0-2-3-4-1-,6.812,399.324,411.446
13d.sql,Max20Stop5,20,8-6-3-7-2-5-1-0-4-,14.846,2671.03,2694.16
29a.sql,Max20Stop5,20,3-1-5-4-0-13-14-8-15-2-10-6-11-7-12-9-16-,39.342,28583.4,28634
14b.sql,Max20Stop5,20,6-2-4-0-5-1-7-3-,16.971,28366,28383.4
30c.sql,Max20Stop5,20,5-8-3-10-7-4-0-1-2-9-6-11-,38.098,30895.4,30948.4
6f.sql,Max20Stop5,20,4-2-0-1-3-,9.524,23429.5,23452.7
22b.sql,Max20Stop5,20,1-6-7-2-0-8-3-9-4-10-5-,26.026,29123.6,29159.5
24b.sql,Max20Stop5,20,9-0-2-1-6-3-7-4-8-5-10-11-,26.505,28956.5,28997.6
6d.sql,Max20Stop5,20,1-2-4-0-3-,9.577,1849.8,1862.62
17d.sql,Max20Stop5,20,3-4-2-0-5-1-6-,10.539,4829.04,4846.15
13b.sql,Max20Stop5,20,8-6-3-7-2-5-1-0-4-,15.666,301.715,322.4
17e.sql,Max20Stop5,20,5-0-6-3-1-4-2-,9.859,131609,131635
5a.sql,Max20Stop5,20,1-3-4-2-0-,9.336,28179.3,28190.3
15d.sql,Max20Stop5,20,2-5-6-3-0-1-7-4-8-,15.872,625.754,653.891
16a.sql,Max20Stop5,20,5-3-1-0-6-4-2-7-,13.425,2542.36,2563.53
11c.sql,Max20Stop5,20,5-6-3-4-0-1-2-7-,15.358,456.158,478.294
10a.sql,Max20Stop5,20,1-5-0-4-2-3-6-,11.735,961.522,980.423
11a.sql,Max20Stop5,20,1-4-6-3-0-5-2-7-,15.073,166.43,183.139
5c.sql,Max20Stop5,20,1-3-2-4-0-,9.167,28722.7,28734.5
29b.sql,Max20Stop5,20,16-10-6-11-7-5-4-0-13-15-12-9-14-8-1-2-3-,39.52,25867.2,25916
8a.sql,Max20Stop5,20,1-4-0-3-2-5-6-,12.67,617.149,636.731
12a.sql,Max20Stop5,20,7-4-0-1-5-2-6-3-,14.197,27880,27895.8
14c.sql,Max20Stop5,20,6-2-4-0-5-1-7-3-,16.127,28688.7,28708.3
19a.sql,Max20Stop5,20,0-7-2-1-5-3-6-4-8-9-,19.832,28582.1,28607.9
16c.sql,Max20Stop5,20,3-5-7-1-0-6-4-2-,13.469,1412.96,1434.4
4b.sql,Max20Stop5,20,4-3-2-0-1-,7.341,112.46,120.67
33a.sql,Max20Stop5,20,3-10-11-9-2-7-6-12-4-8-1-0-13-5-,28.731,441.743,481.114
3a.sql,Max20Stop5,20,0-2-1-3-,7.665,28193.9,28203.5
1b.sql,Max20Stop5,20,0-2-4-3-1-,7.355,161.296,171.295
18a.sql,Max20Stop5,20,5-0-6-3-1-4-2-,12.009,29304.5,29372.9
15b.sql,Max20Stop5,20,5-1-0-2-6-3-7-4-8-,19.991,25629.8,25657.6
23c.sql,Max20Stop5,20,9-7-3-2-8-4-0-1-5-10-6-,21.96,30635.9,30686.1
26b.sql,Max20Stop5,20,3-4-8-5-0-1-2-9-6-10-11-7-,25.773,934.906,971.923
19c.sql,Max20Stop5,20,0-7-2-1-5-3-6-4-8-9-,19.208,28812.9,28842.3
17f.sql,Max20Stop5,20,6-3-1-0-5-4-2-,10.469,46327.1,46351.5
27c.sql,Max20Stop5,20,10-9-5-8-7-3-4-0-1-2-6-11-,26.431,28334.9,28366.9
6c.sql,Max20Stop5,20,1-2-4-0-3-,7.477,284.376,291.983
28a.sql,Max20Stop5,20,10-5-9-3-4-11-6-12-7-0-1-2-13-8-,32.423,29648.9,29692.6
32a.sql,Max20Stop5,20,4-2-3-1-5-0-,8.815,562.422,581.628
11d.sql,Max20Stop5,20,5-6-3-4-0-1-2-7-,15.156,608.66,632.749
19d.sql,Max20Stop5,20,0-7-2-1-5-3-6-4-8-9-,18.363,4658.95,4700.1
4c.sql,Max20Stop5,20,0-2-3-4-1-,7.557,592.263,603.845
26a.sql,Max20Stop5,20,7-11-4-3-10-9-6-0-1-2-8-5-,25.18,1836.24,1874.91
10c.sql,Max20Stop5,20,4-2-1-0-5-3-6-,11.291,1104.17,1126.71
5b.sql,Max20Stop5,20,1-3-4-2-0-,8.228,27914.4,27923.8
9b.sql,Max20Stop5,20,4-7-2-0-1-5-6-3-,14.824,847.918,870.066
10b.sql,Max20Stop5,20,1-5-0-4-2-3-6-,11.962,905.797,926.786
6a.sql,Max20Stop5,20,0-3-4-2-1-,7.781,390.766,404.913
30a.sql,Max20Stop5,20,5-8-3-10-7-4-0-1-2-9-6-11-,27.524,29001.5,29047.1
23b.sql,Max20Stop5,20,5-9-7-3-2-8-4-0-1-10-6-,22.028,24903.1,24931.4
31a.sql,Max20Stop5,20,5-1-0-9-6-2-7-3-8-4-10-,25.552,29058.1,29099.3
8b.sql,Max20Stop5,20,4-0-1-5-3-2-6-,13.37,525.713,540.546
2d.sql,Max20Stop5,20,2-0-4-3-1-,6.587,943.485,954.648
15a.sql,Max20Stop5,20,1-5-6-3-0-2-7-4-8-,16.881,25048.7,25068.9
15c.sql,Max20Stop5,20,2-5-6-3-0-1-7-4-8-,16.031,27998.6,28021.2
33c.sql,Max20Stop5,20,9-2-7-0-11-10-3-8-1-6-13-5-12-4-,30.758,581.29,619.807
2c.sql,Max20Stop5,20,3-1-4-2-0-,7.474,250.11,261.677
21a.sql,Max20Stop5,20,1-4-6-2-0-5-7-3-8-,19.351,28376.4,28399.3
17a.sql,Max20Stop5,20,5-0-6-3-1-4-2-,11.116,11413.3,11432.2
13c.sql,Max20Stop5,20,8-6-3-7-2-5-1-0-4-,15.416,221.664,238.565
31b.sql,Max20Stop5,20,8-7-3-6-2-0-9-5-1-4-10-,26.202,30654.4,30688.4
20c.sql,Max20Stop5,20,0-2-1-4-3-8-7-5-9-6-,20.142,1778.22,1810.51
7b.sql,Max20Stop5,20,2-6-1-4-3-7-5-0-,15.134,310.279,327.293
21c.sql,Max20Stop5,20,4-5-0-1-6-2-7-3-8-,19.053,28982,29008.7
7c.sql,Max20Stop5,20,7-4-1-0-5-6-2-3-,19.633,16978,17010.6
25b.sql,Max20Stop5,20,8-0-7-4-1-5-2-6-3-,22.745,29174.1,29208.6
9d.sql,Max20Stop5,20,7-4-2-0-1-5-6-3-,14.21,2441.05,2471.76
28c.sql,Max20Stop5,20,8-13-12-7-10-5-11-6-9-3-4-0-1-2-,34.645,28692.5,28731.5
14a.sql,Max20Stop5,20,1-5-7-3-4-0-6-2-,15.257,28607.6,28628.1
25a.sql,Max20Stop5,20,8-0-7-4-1-5-2-6-3-,18.196,28974.4,29008.5
12c.sql,Max20Stop5,20,5-6-3-4-0-1-2-7-,14.927,28094.1,28113.8
16d.sql,Max20Stop5,20,4-5-3-1-0-6-2-7-,12.848,6900.68,6920.7
