query,optimizer,loop,join_order,prep_time,exec_time,total_time
29a.sql,B,20,7-11-5-4-0-13-15-10-6-14-8-1-2-12-9-3-16-,39.331,28826.9,28876.2
14b.sql,B,20,3-7-5-1-4-0-6-2-,16.72,28459.9,28481.8
30c.sql,B,20,7-0-1-2-3-10-4-8-5-9-6-11-,36.505,30764.1,30816.6
6f.sql,B,20,1-2-4-0-3-,9.325,2012.37,2031.43
22b.sql,B,20,4-9-8-3-7-2-6-0-1-10-5-,25.321,28414.7,28444.4
24b.sql,B,20,3-6-7-4-2-0-1-9-10-8-5-11-,26.336,28905,28942.4
6d.sql,B,20,1-2-4-0-3-,9.465,1798.1,1809.58
17d.sql,B,20,5-0-6-3-1-4-2-,10.008,873.356,892.312
13b.sql,B,20,8-6-3-7-2-5-1-0-4-,15.466,277.539,294.571
17e.sql,B,20,4-2-0-5-3-1-6-,9.692,1939.28,1958.4
5a.sql,B,20,1-3-2-4-0-,9.296,28136.3,28147.2
15d.sql,B,20,5-1-0-2-6-3-7-4-8-,15.95,658.322,683.783
16a.sql,B,20,5-3-1-0-6-4-2-7-,13.83,2553.47,2574.69
11c.sql,B,20,1-4-6-3-0-5-2-7-,15.216,333.538,353.749
10a.sql,B,20,1-5-0-4-2-3-6-,11.812,976.209,997.21
11a.sql,B,20,7-4-0-1-6-3-5-2-,15.034,211.057,227.501
5c.sql,B,20,4-3-2-0-1-,9.217,28579.1,28590.7
29b.sql,B,20,7-11-5-4-0-13-15-10-6-14-8-1-2-12-9-3-16-,37.176,26019.7,26070
8a.sql,B,20,4-1-5-3-2-6-0-,12.9,623.06,643.234
12a.sql,B,20,1-4-6-3-0-5-2-7-,14.902,27749.3,27765.6
14c.sql,B,20,3-7-5-1-4-0-6-2-,15.877,28921.8,28944.2
19a.sql,B,20,0-7-2-1-5-3-6-4-8-9-,19.792,28524,28549.7
16c.sql,B,20,5-3-1-0-6-4-2-7-,13.245,2698.84,2718.01
4b.sql,B,20,2-4-3-1-0-,7.328,86.836,94.258
33a.sql,B,20,11-7-9-2-10-3-8-1-6-12-4-0-13-5-,29.138,496.18,534.998
3a.sql,B,20,0-2-1-3-,7.695,28117.9,28127.4
1b.sql,B,20,3-1-4-2-0-,7.405,100.034,107.528
18a.sql,B,20,5-0-6-3-1-4-2-,12.082,29287.6,29355.6
15b.sql,B,20,5-1-0-2-6-3-7-4-8-,20.319,25599.8,25628
23c.sql,B,20,1-0-8-4-7-3-2-9-5-10-6-,22.015,28303.3,28337.9
26b.sql,B,20,5-8-0-1-2-4-3-10-9-6-11-7-,25.029,820.779,857.074
19c.sql,B,20,0-7-2-1-5-3-6-4-8-9-,19.214,28742.3,28771.6
17f.sql,B,20,6-3-1-0-5-4-2-,10.177,46501.3,46525.4
27c.sql,B,20,4-7-3-0-1-2-8-9-5-10-6-11-,26.717,28503.9,28540.5
6c.sql,B,20,3-0-2-4-1-,7.744,377.255,390.922
28a.sql,B,20,3-9-10-5-4-11-6-12-7-0-1-2-13-8-,32.075,29422.4,29466.4
32a.sql,B,20,4-2-3-1-5-0-,8.808,559.971,579.314
11d.sql,B,20,3-6-7-5-2-4-0-1-,15.135,305.028,323.694
19d.sql,B,20,0-7-2-1-5-3-6-4-8-9-,17.82,4635.1,4674.62
4c.sql,B,20,0-2-3-4-1-,7.489,581.933,592.253
26a.sql,B,20,8-0-1-2-4-3-10-5-9-6-11-7-,25.087,1487.37,1526.91
10c.sql,B,20,1-5-0-4-3-2-6-,11.308,981.195,1003.74
5b.sql,B,20,4-3-2-0-1-,8.202,27906.2,27915.4
9b.sql,B,20,4-7-2-0-1-5-6-3-,14.804,850.374,872.552
10b.sql,B,20,1-5-0-4-2-3-6-,11.85,905.913,926.722
6a.sql,B,20,1-2-4-0-3-,7.76,317.761,326.382
30a.sql,B,20,11-8-5-7-4-3-10-9-6-0-1-2-,27.934,29100.1,29138.2
23b.sql,B,20,5-9-7-3-2-8-4-0-1-10-6-,22.002,24775.3,24802.2
31a.sql,B,20,6-5-1-0-9-2-7-3-8-4-10-,25.552,29137.9,29180.5
8b.sql,B,20,4-0-1-5-3-2-6-,13.493,529.248,544.193
2d.sql,B,20,4-3-2-0-1-,6.67,1033.2,1043.01
15a.sql,B,20,1-5-6-3-0-2-7-4-8-,16.241,24844.2,24863.8
15c.sql,B,20,5-1-0-2-6-3-7-4-8-,15.952,27977.8,27998
33c.sql,B,20,6-11-7-9-2-10-3-8-1-12-4-0-13-5-,30.16,459.727,497.828
2c.sql,B,20,3-1-4-2-0-,7.172,268.761,281.489
21a.sql,B,20,1-4-6-2-0-5-7-3-8-,19.172,28376.7,28399.4
17a.sql,B,20,3-4-2-0-5-1-6-,11.131,5072.91,5087.95
13c.sql,B,20,8-6-3-7-2-5-1-0-4-,15.431,222.256,239.166
31b.sql,B,20,7-0-9-6-2-5-1-3-8-4-10-,26.068,28981.6,29015.5
20c.sql,B,20,0-2-1-4-3-8-7-5-9-6-,19.948,1785.81,1819.62
7b.sql,B,20,6-0-2-5-1-4-3-7-,15.083,327.318,344.067
21c.sql,B,20,1-4-6-2-0-5-7-3-8-,19.22,28496.2,28522
7c.sql,B,20,3-4-7-1-5-0-6-2-,19.459,16696.8,16729.2
25b.sql,B,20,8-0-7-4-1-5-2-6-3-,22.229,29180,29214.5
9d.sql,B,20,4-7-2-0-1-5-6-3-,14.39,2451.13,2482.34
28c.sql,B,20,13-10-5-8-12-7-11-6-9-3-4-0-1-2-,36.416,29285.5,29330.9
14a.sql,B,20,1-5-7-3-4-0-6-2-,16.522,28539.5,28561.4
25a.sql,B,20,3-6-0-7-4-1-5-2-8-,19.188,28592,28622.5
12c.sql,B,20,5-6-3-4-0-1-2-7-,15.017,28265.2,28284.7
16d.sql,B,20,2-4-7-1-0-6-5-3-,12.596,17890.9,17914.4
20a.sql,B,20,0-2-1-4-3-8-7-5-9-6-,19.406,1289.56,1322.2
6e.sql,B,20,3-0-4-2-1-,7.519,453.25,468.062
3c.sql,B,20,0-2-3-1-,6.933,28441.7,28451.7
8c.sql,B,20,0-4-1-5-3-2-6-,10.522,6023.83,6043.99
11b.sql,B,20,1-4-6-3-0-5-2-7-,15.127,119.334,134.691
21b.sql,B,20,4-5-0-1-6-2-7-3-8-,16.746,28243.1,28266.3
19b.sql,B,20,0-7-2-1-5-3-6-4-8-9-,19.309,28320.9,28343.9
24a.sql,B,20,2-1-0-6-3-7-4-8-5-9-10-11-,23.207,30276.8,30313.2
1a.sql,B,20,1-3-4-2-0-,7.936,135.405,143.438
23a.sql,B,20,6-10-9-5-8-4-7-3-2-0-1-,20.316,27787.1,27813.4
29c.sql,B,20,6-10-1-2-5-4-0-13-14-8-15-11-7-12-9-3-16-,39.69,29417.3,29472.4
22a.sql,B,20,3-8-6-0-1-7-2-9-4-10-5-,25.509,28417.7,28450.2
26c.sql,B,20,1-0-4-3-10-2-8-5-9-6-11-7-,25.649,2165.59,2203.26
27a.sql,B,20,5-9-7-3-4-8-0-1-2-10-6-11-,25.309,27939.6,27968
17c.sql,B,20,5-0-6-3-1-4-2-,10.595,560.248,579.958
30b.sql,B,20,3-7-4-0-1-2-8-5-9-6-10-11-,27.783,28909.1,28953.5
3b.sql,B,20,2-3-0-1-,6.013,27887.7,27894.6
18b.sql,B,20,5-0-6-3-1-4-2-,13.788,28701.5,28716.6
33b.sql,B,20,13-11-9-2-7-0-6-12-4-5-10-3-8-1-,28.105,453.136,488.982
1c.sql,B,20,1-3-4-2-0-,7.786,92.872,100.738
31c.sql,B,20,7-0-9-6-2-5-1-3-8-4-10-,26.467,30335.3,30378
28b.sql,B,20,7-12-11-6-10-5-9-3-4-0-1-2-13-8-,33.842,28011.8,28048.4
7a.sql,B,20,6-0-2-5-1-4-3-7-,15.027,357.506,374.36
4a.sql,B,20,0-2-3-4-1-,7.358,440.451,449.749
16b.sql,B,20,4-5-3-1-0-6-2-7-,12.275,7247.02,7264.31
18c.sql,B,20,5-0-6-3-1-4-2-,15.322,29424.8,29443.7
20b.sql,B,20,0-2-1-4-3-8-7-5-9-6-,19.94,1108.88,1135.51
9a.sql,B,20,4-7-2-0-1-5-6-3-,15.481,1142.31,1163.93
22c.sql,B,20,2-7-8-3-6-0-1-9-4-10-5-,25.994,29009.8,29043.4
22d.sql,B,20,9-8-3-7-2-6-0-1-4-10-5-,25.033,32216.7,32250.3
2b.sql,B,20,0-2-4-3-1-,7.032,407.921,419.929
8d.sql,B,20,1-4-0-3-2-5-6-,10.362,11315.2,11336
32b.sql,B,20,1-3-5-4-2-0-,8.973,398.665,412.681
9c.sql,B,20,4-7-2-0-1-5-6-3-,14.718,2203.74,2233.44
12b.sql,B,20,7-4-0-1-5-2-6-3-,14.946,27704,27720
17b.sql,B,20,5-0-6-3-1-4-2-,10.46,2414.06,2433.59
1d.sql,B,20,1-3-4-2-0-,7.045,94.047,101.185
27b.sql,B,20,5-9-7-3-4-8-0-1-2-10-6-11-,24.591,27851.8,27877.8
13a.sql,B,20,8-6-3-7-2-5-1-0-4-,14.73,30243.3,30265.2
25c.sql,B,20,8-0-7-4-1-5-2-6-3-,20.687,29995.9,30029.1
6b.sql,B,20,1-2-4-0-3-,9.494,305.127,314.771
2a.sql,B,20,2-0-4-3-1-,6.936,439.535,451.9
13d.sql,B,20,4-8-6-3-7-2-5-1-0-,15.68,1729.68,1749.66
29a.sql,B,20,7-11-5-4-0-13-15-10-6-14-8-1-2-12-9-3-16-,39.155,28881.5,28932.3
14b.sql,B,20,6-2-4-0-5-1-7-3-,16.76,28408,28425.2
30c.sql,B,20,5-8-3-10-7-4-0-1-2-9-6-11-,38.168,30857,30910.7
6f.sql,B,20,1-2-4-0-3-,9.391,2007.83,2026.88
22b.sql,B,20,9-8-3-7-2-6-0-1-4-10-5-,25.355,29945.2,29978.3
24b.sql,B,20,2-1-0-6-3-7-4-8-5-9-10-11-,26.721,29379.3,29418.4
6d.sql,B,20,1-2-4-0-3-,9.696,1844.23,1855.99
17d.sql,B,20,5-0-6-3-1-4-2-,10.732,877.3,897.081
13b.sql,B,20,8-6-3-7-2-5-1-0-4-,15.717,295.409,315.033
17e.sql,B,20,6-3-1-0-5-4-2-,9.869,144623,144647
5a.sql,B,20,1-3-4-2-0-,9.736,28139.1,28150.5
15d.sql,B,20,5-1-0-2-6-3-7-4-8-,16.071,650.095,675.952
16a.sql,B,20,5-3-1-0-6-4-2-7-,13.947,2541.55,2562.85
11c.sql,B,20,5-6-3-4-0-1-2-7-,15.309,455.969,478.038
10a.sql,B,20,1-5-0-4-2-3-6-,11.932,974.577,996.002
11a.sql,B,20,1-4-6-3-0-5-2-7-,15.305,165.862,182.662
5c.sql,B,20,0-2-4-3-1-,9.298,28548.8,28560.1
29b.sql,B,20,12-10-6-11-7-5-4-0-13-15-14-8-1-2-9-3-16-,38.725,48733.1,48827.2
8a.sql,B,20,1-4-0-3-2-5-6-,14.393,607.335,627.856
12a.sql,B,20,7-4-0-1-5-2-6-3-,15.442,29034.3,29051.7
14c.sql,B,20,6-2-4-0-5-1-7-3-,16.803,29597.7,29617.2
19a.sql,B,20,0-7-2-1-5-3-6-4-8-9-,20.094,29592.2,29616.4
16c.sql,B,20,4-5-3-1-0-6-2-7-,13.454,7114.13,7131.85
4b.sql,B,20,4-3-2-0-1-,7.596,112.273,120.814
33a.sql,B,20,6-11-7-9-2-10-3-8-1-12-4-0-13-5-,29.299,401.691,436.779
3a.sql,B,20,2-1-3-0-,7.88,28642,28652.6
1b.sql,B,20,1-3-4-2-0-,7.438,100.239,107.758
18a.sql,B,20,5-0-6-3-1-4-2-,12.563,29045.1,29110.9
15b.sql,B,20,2-5-6-3-0-1-7-4-8-,19.98,25692.3,25720.3
23c.sql,B,20,10-8-4-6-9-5-7-3-2-0-1-,21.883,28336.2,28368.5
26b.sql,B,20,8-0-1-2-4-3-10-5-9-6-11-7-,24.734,924.131,957.829
19c.sql,B,20,0-7-2-1-5-3-6-4-8-9-,19.444,28972.6,29000.7
17f.sql,B,20,5-0-6-3-1-4-2-,10.535,37009.8,37032.9
27c.sql,B,20,7-3-0-1-2-4-8-9-5-10-6-11-,26.544,28456.6,28491.8
6c.sql,B,20,3-0-4-2-1-,7.836,384.342,397.947
28a.sql,B,20,3-9-10-5-4-11-6-12-7-0-1-2-13-8-,32.59,29378.1,29421.1
32a.sql,B,20,1-3-4-5-2-0-,8.97,378.657,393.595
11d.sql,B,20,6-3-5-2-4-0-1-7-,14.898,306.607,329.33
19d.sql,B,20,0-7-2-1-5-3-6-4-8-9-,19.111,4650.51,4690.96
4c.sql,B,20,2-4-3-1-0-,7.729,559.639,569.324
26a.sql,B,20,2-0-4-3-10-1-8-5-9-6-11-7-,26.061,1777.29,1819.51
10c.sql,B,20,1-5-0-4-3-2-6-,11.618,988.011,1012.6
5b.sql,B,20,3-1-4-2-0-,8.298,27917.5,27926.9
9b.sql,B,20,1-2-5-0-4-3-6-7-,14.97,811.84,834.219
10b.sql,B,20,1-5-0-4-2-3-6-,11.861,905.515,926.493
6a.sql,B,20,3-0-4-2-1-,7.757,390.15,404.387
30a.sql,B,20,3-7-4-0-1-2-8-5-9-6-10-11-,27.942,28935.9,28982.6
23b.sql,B,20,9-7-3-2-8-4-0-1-5-10-6-,21.623,26405.8,26447.6
31a.sql,B,20,1-5-6-2-0-9-7-3-8-4-10-,26.411,28834.6,28867.6
8b.sql,B,20,1-4-0-3-2-5-6-,13.601,511.196,526.957
2d.sql,B,20,2-3-0-1-4-,6.781,829.327,839.404
15a.sql,B,20,2-5-6-3-0-1-7-4-8-,16.621,24793.8,24813.5
15c.sql,B,20,4-7-5-2-1-0-6-3-8-,15.701,31063.6,31113.4
33c.sql,B,20,10-3-8-1-11-9-2-7-6-12-4-0-13-5-,31.861,452.882,490.383
2c.sql,B,20,1-3-2-4-0-,7.124,268.165,279.083
21a.sql,B,20,8-6-2-5-7-3-4-0-1-,19.342,28258.8,28279.9
17a.sql,B,20,5-0-6-3-1-4-2-,10.708,11293.7,11306.8
13c.sql,B,20,8-6-3-7-2-5-1-0-4-,14.909,225.449,241.867
31b.sql,B,20,1-5-6-2-0-9-7-3-8-4-10-,26.049,28718.7,28748.6
20c.sql,B,20,0-2-1-4-3-8-7-5-9-6-,19.248,1723.75,1750.4
7b.sql,B,20,3-4-7-1-5-0-6-2-,14.986,432.957,449.128
21c.sql,B,20,1-4-6-2-0-5-7-3-8-,19.423,28343,28366.9
7c.sql,B,20,2-6-0-1-4-3-7-5-,18.854,16790.5,16821
25b.sql,B,20,2-5-6-3-4-1-0-7-8-,22.174,28484.9,28510.3
9d.sql,B,20,4-7-2-0-1-5-6-3-,13.813,2328.44,2353.13
28c.sql,B,20,2-0-9-3-4-1-10-5-11-6-12-7-13-8-,35.318,28742.2,28781.9
14a.sql,B,20,1-5-7-3-4-0-6-2-,16.471,28439.9,28457.9
25a.sql,B,20,3-6-0-7-4-1-5-2-8-,19.104,28474,28498.4
12c.sql,B,20,5-6-3-4-0-1-2-7-,15.068,27908.3,27925.9
16d.sql,B,20,5-3-1-0-6-4-2-7-,13.012,2617.64,2634.07
20a.sql,B,20,0-2-1-4-3-8-7-5-9-6-,19.775,1212.3,1238.24
6e.sql,B,20,1-2-4-0-3-,7.53,361.435,370.696
3c.sql,B,20,1-3-2-0-,7.017,28892.6,28902.3
8c.sql,B,20,1-4-0-3-2-5-6-,11.141,12256.2,12275.5
11b.sql,B,20,5-6-3-4-0-1-2-7-,15.471,138.473,154.709
21b.sql,B,20,4-5-0-1-6-2-7-3-8-,17.247,27916.8,27937
19b.sql,B,20,0-7-2-1-5-3-6-4-8-9-,19.114,28230,28250.8
24a.sql,B,20,9-0-2-1-6-3-7-4-8-5-10-11-,24.608,28747.6,28784.1
1a.sql,B,20,2-3-0-1-4-,8.431,289.431,303.359
23a.sql,B,20,6-10-9-5-8-4-7-3-2-0-1-,21.091,27709.9,27735.1
29c.sql,B,20,16-10-6-11-7-5-4-0-13-15-12-9-14-8-1-2-3-,38.724,29573.5,29628.9
22a.sql,B,20,3-8-6-0-1-7-2-9-4-10-5-,25.696,28397.6,28430.7
26c.sql,B,20,6-9-0-1-2-4-3-10-8-5-11-7-,25.642,956.546,988.074
27a.sql,B,20,1-0-7-3-4-2-8-9-5-10-6-11-,25.36,28022.2,28054.7
17c.sql,B,20,3-4-2-0-5-1-6-,10.733,4908.99,4925.12
30b.sql,B,20,4-7-0-1-2-3-10-8-5-9-6-11-,27.726,28941.7,28977.4
3b.sql,B,20,0-2-3-1-,5.884,27729.4,27736.2
18b.sql,B,20,5-0-6-3-1-4-2-,13.669,28572.1,28587.2
33b.sql,B,20,10-3-8-1-11-9-2-7-6-12-4-0-13-5-,28.442,450.837,490.467
1c.sql,B,20,0-2-4-3-1-,7.999,135.814,146.111
31c.sql,B,20,7-0-9-6-2-5-1-3-8-4-10-,26.329,30376.2,30421.7
28b.sql,B,20,11-9-3-4-10-5-6-12-7-0-1-2-13-8-,33.974,28117.5,28155.4
7a.sql,B,20,4-7-1-0-5-6-2-3-,15.214,1272.46,1289.63
4a.sql,B,20,0-2-3-4-1-,7.195,440.536,449.822
16b.sql,B,20,5-3-1-0-6-4-2-7-,12.113,2863.3,2880.37
18c.sql,B,20,5-0-6-3-1-4-2-,14.974,29375.9,29394.8
20b.sql,B,20,0-2-1-4-3-8-7-5-9-6-,19.944,1110.48,1137.39
9a.sql,B,20,4-7-2-0-1-5-6-3-,15.404,1141.42,1163.07
22c.sql,B,20,9-8-3-7-2-6-0-1-4-10-5-,26.008,31284.2,31315.4
22d.sql,B,20,5-10-9-4-7-2-8-3-6-0-1-,25.238,28570.3,28598.4
2b.sql,B,20,4-3-2-0-1-,6.869,847.262,859.744
8d.sql,B,20,4-0-1-5-3-2-6-,10.38,1603.23,1621.15
32b.sql,B,20,0-2-4-3-5-1-,8.927,338.941,355.654
9c.sql,B,20,4-7-2-0-1-5-6-3-,15.221,2185.93,2214.88
12b.sql,B,20,6-3-5-2-4-0-1-7-,15.194,27615.2,27631.8
17b.sql,B,20,5-0-6-3-1-4-2-,10.569,2385.59,2403.5
1d.sql,B,20,1-3-4-2-0-,6.952,92.501,99.54
27b.sql,B,20,6-10-9-5-8-7-3-4-0-1-2-11-,24.146,27803.8,27829.3
13a.sql,B,20,8-6-3-7-2-5-1-0-4-,14.65,30320.7,30343.5
25c.sql,B,20,8-0-7-4-1-5-2-6-3-,20.902,30068.8,30103
6b.sql,B,20,1-2-4-0-3-,9.37,305.917,315.438
2a.sql,B,20,1-3-4-2-0-,6.921,288.388,302.316
13d.sql,B,20,8-6-3-7-2-5-1-0-4-,15.254,2659.45,2682
29a.sql,B,20,9-12-10-6-11-7-5-4-0-13-15-14-8-1-2-3-16-,39.923,28518.5,28564.4
14b.sql,B,20,5-6-2-4-0-1-7-3-,16.703,28459,28476.2
30c.sql,B,20,5-8-3-10-7-4-0-1-2-9-6-11-,38.28,30917.4,30970.5
6f.sql,B,20,1-2-4-0-3-,9.322,2004.99,2023.89
22b.sql,B,20,1-6-7-2-0-8-3-9-4-10-5-,25.54,29122.3,29157.4
24b.sql,B,20,6-3-2-0-1-9-10-7-4-8-5-11-,26.649,28886.7,28925.3
6d.sql,B,20,1-2-4-0-3-,9.609,1860.22,1873.02
17d.sql,B,20,5-0-6-3-1-4-2-,10.603,892.332,914.152
13b.sql,B,20,8-6-3-7-2-5-1-0-4-,15.556,306.209,326.774
17e.sql,B,20,5-0-6-3-1-4-2-,9.899,130592,130621
5a.sql,B,20,0-2-4-3-1-,9.373,131.797,142.594
15d.sql,B,20,5-1-0-2-6-3-7-4-8-,15.855,637.4,664.073
16a.sql,B,20,4-5-3-1-0-6-2-7-,13.758,6896.18,6917.6
11c.sql,B,20,1-4-6-3-0-5-2-7-,15.32,331.794,351.832
10a.sql,B,20,1-5-0-4-2-3-6-,11.585,976.92,997.747
11a.sql,B,20,7-4-0-1-6-3-5-2-,15.044,209.176,225.636
5c.sql,B,20,1-3-2-4-0-,9.13,28680.1,28693
29b.sql,B,20,8-14-13-5-1-4-10-6-11-7-12-9-2-15-3-16-0-,39.114,25414.7,25463.6
8a.sql,B,20,0-4-1-5-3-2-6-,12.826,650.256,669.463
12a.sql,B,20,5-6-3-4-0-1-2-7-,14.757,27852.4,27871.2
14c.sql,B,20,1-5-7-3-4-0-6-2-,15.898,28885.3,28907.3
19a.sql,B,20,0-7-2-1-5-3-6-4-8-9-,19.742,28479,28504.5
16c.sql,B,20,2-4-7-1-0-6-5-3-,13.184,23763.1,23787.5
4b.sql,B,20,0-2-3-4-1-,7.423,86.975,95.138
33a.sql,B,20,11-7-9-2-10-3-8-1-6-12-4-0-13-5-,29.129,495.828,535.718
3a.sql,B,20,0-2-3-1-,7.743,28130.5,28139.9
1b.sql,B,20,1-3-4-2-0-,7.337,98.831,106.252
18a.sql,B,20,5-0-6-3-1-4-2-,12.203,29228.5,29296.3
15b.sql,B,20,4-7-5-2-1-0-6-3-8-,20.017,25862.2,25884.1
23c.sql,B,20,4-8-0-1-7-3-2-9-5-10-6-,22.195,28321.1,28354.7
26b.sql,B,20,5-8-0-1-2-4-3-10-9-6-11-7-,25.162,821.716,858.258
19c.sql,B,20,0-7-2-1-5-3-6-4-8-9-,19.411,28699.2,28727.4
17f.sql,B,20,6-3-1-0-5-4-2-,10.576,47519.8,47543.5
27c.sql,B,20,7-3-0-1-2-4-8-9-5-10-6-11-,25.59,28421,28455.1
6c.sql,B,20,1-2-0-4-3-,7.785,268.483,276.396
28a.sql,B,20,12-11-6-10-5-9-3-4-7-0-1-2-13-8-,32.694,31041.5,31083.1
32a.sql,B,20,1-3-5-4-2-0-,8.858,400.044,414.206
11d.sql,B,20,7-4-0-1-6-3-5-2-,14.661,822.567,842.99
19d.sql,B,20,0-7-2-1-5-3-6-4-8-9-,18.199,4626.66,4666
4c.sql,B,20,4-3-2-0-1-,7.645,342.143,352.249
26a.sql,B,20,10-4-3-0-1-2-8-5-9-6-11-7-,24.955,1857.77,1896.75
10c.sql,B,20,5-1-6-0-4-3-2-,11.444,1071.61,1093.92
5b.sql,B,20,4-3-2-0-1-,8.108,27855.2,27864.4
9b.sql,B,20,4-7-2-0-1-5-6-3-,14.819,843.59,865.674
10b.sql,B,20,1-5-0-4-2-3-6-,11.859,908.124,928.935
6a.sql,B,20,1-2-4-0-3-,7.71,323,331.591
30a.sql,B,20,4-7-0-1-2-3-10-8-5-9-6-11-,27.92,29082.8,29124.5
23b.sql,B,20,5-9-7-3-2-8-4-0-1-10-6-,22.531,24825.3,24853.9
31a.sql,B,20,5-1-0-9-6-2-7-3-8-4-10-,25.815,28939.4,28980.6
8b.sql,B,20,0-4-1-5-3-2-6-,13.395,525.869,540.815
2d.sql,B,20,1-3-2-4-0-,6.701,274.36,284.381
15a.sql,B,20,5-1-0-2-6-3-7-4-8-,16.509,25000.2,25020
15c.sql,B,20,2-5-6-3-0-1-7-4-8-,16.058,27904.3,27926.9
33c.sql,B,20,10-3-8-1-11-9-2-7-6-12-4-0-13-5-,30.749,473.817,512.396
2c.sql,B,20,4-3-2-0-1-,7.237,723.018,733.656
21a.sql,B,20,1-4-6-2-0-5-7-3-8-,19.172,28296,28318.7
17a.sql,B,20,5-0-6-3-1-4-2-,11.114,11391.3,11408.5
13c.sql,B,20,8-6-3-7-2-5-1-0-4-,15.421,222.515,239.432
31b.sql,B,20,5-1-0-9-6-2-7-3-8-4-10-,26.432,28755.3,28789.2
20c.sql,B,20,0-2-1-4-3-8-7-5-9-6-,19.839,1780.78,1812.44
7b.sql,B,20,2-6-1-4-3-7-5-0-,15.185,308.602,325.646
21c.sql,B,20,4-5-0-1-6-2-7-3-8-,19.284,29285.2,29309.3
7c.sql,B,20,3-4-7-1-5-0-6-2-,19.518,16592.3,16624.7
25b.sql,B,20,8-0-7-4-1-5-2-6-3-,22.343,29100,29134.4
9d.sql,B,20,4-7-2-0-1-5-6-3-,14.493,2428.39,2459.17
28c.sql,B,20,11-9-3-4-10-5-6-12-7-0-1-2-13-8-,36.552,29672.8,29720.9
14a.sql,B,20,3-7-5-1-4-0-6-2-,17.09,28552,28574.7
25a.sql,B,20,8-0-7-4-1-5-2-6-3-,19.113,28836.3,28868.7
12c.sql,B,20,5-6-3-4-0-1-2-7-,15.017,28003.7,28021.2
16d.sql,B,20,4-5-3-1-0-6-2-7-,13.013,7084.33,7102.85
20a.sql,B,20,0-2-1-4-3-8-7-5-9-6-,19.559,1254.94,1284.51
6e.sql,B,20,1-2-4-0-3-,7.572,361.399,370.679
3c.sql,B,20,3-2-0-1-,6.963,28429,28437.9
8c.sql,B,20,4-0-1-5-3-2-6-,10.489,3020.89,3038.65
11b.sql,B,20,1-4-6-3-0-5-2-7-,15.952,116.043,132.231
21b.sql,B,20,1-4-6-2-0-5-7-3-8-,17.693,27890.6,27911.7
19b.sql,B,20,0-7-2-1-5-3-6-4-8-9-,19.473,28253,28276.2
24a.sql,B,20,2-1-0-6-3-7-4-8-5-9-10-11-,25.155,30127.2,30165.8
1a.sql,B,20,2-4-3-1-0-,8.463,304.343,316.144
23a.sql,B,20,8-0-1-7-3-2-4-9-5-10-6-,21.528,27899.6,27928.5
29c.sql,B,20,9-12-10-6-11-7-5-4-0-13-15-14-8-1-2-3-16-,39.217,28713.2,28762.2
22a.sql,B,20,9-8-3-7-2-6-0-1-4-10-5-,24.845,29480.2,29509
26c.sql,B,20,3-4-8-5-0-1-2-9-6-10-11-7-,25.675,2445.59,2479.7
27a.sql,B,20,8-0-1-2-7-3-4-9-5-10-6-11-,25.36,28021.3,28053.6
17c.sql,B,20,6-3-1-0-5-4-2-,10.657,11427.1,11447.5
30b.sql,B,20,4-7-0-1-2-3-10-8-5-9-6-11-,27.868,28938.8,28974.5
3b.sql,B,20,3-1-2-0-,5.897,27762.8,27774.1
18b.sql,B,20,5-0-6-3-1-4-2-,13.642,28547.8,28563
33b.sql,B,20,13-11-9-2-7-0-6-12-4-5-10-3-8-1-,28.351,446.576,486.01
1c.sql,B,20,3-1-4-2-0-,7.756,92.044,99.87
31c.sql,B,20,2-6-5-1-0-9-7-3-8-4-10-,26.117,29960.3,30005.2
28b.sql,B,20,3-9-10-5-4-11-6-12-7-0-1-2-13-8-,33.076,28183.1,28220.5
7a.sql,B,20,7-4-1-0-5-6-2-3-,14.611,1276.4,1292.88
4a.sql,B,20,0-2-3-4-1-,7.257,441.561,450.874
16b.sql,B,20,5-3-1-0-6-4-2-7-,12.144,2863.91,2882.88
18c.sql,B,20,5-0-6-3-1-4-2-,14.953,29422.5,29441.2
20b.sql,B,20,0-2-1-4-3-8-7-5-9-6-,19.775,1080.45,1104.51
9a.sql,B,20,4-7-2-0-1-5-6-3-,15.465,1145.68,1167.21
22c.sql,B,20,8-6-0-1-7-2-3-9-4-10-5-,25.867,29499.7,29535
22d.sql,B,20,8-6-0-1-7-2-3-9-4-10-5-,25.447,30453.1,30491.2
2b.sql,B,20,0-2-3-4-1-,7.183,379.283,390.332
8d.sql,B,20,1-4-0-3-2-5-6-,11.046,11380.8,11400.4
32b.sql,B,20,0-2-4-3-5-1-,8.908,340.521,356.668
9c.sql,B,20,4-7-2-0-1-5-6-3-,15.547,2168.49,2197.43
12b.sql,B,20,3-6-7-5-2-4-0-1-,15.008,27721.8,27737.6
17b.sql,B,20,5-0-6-3-1-4-2-,10.462,2404.08,2421.89
1d.sql,B,20,0-2-4-3-1-,7,190.166,199.14
27b.sql,B,20,10-9-5-8-7-3-4-0-1-2-6-11-,24.4,27796.7,27822.3
13a.sql,B,20,8-6-3-7-2-5-1-0-4-,14.56,30118.7,30138.6
25c.sql,B,20,8-0-7-4-1-5-2-6-3-,20.859,30029.7,30061.2
6b.sql,B,20,1-2-4-0-3-,9.475,304.549,314.172
