query,optimizer,loop,join_order,prep_time,exec_time,total_time
28b.sql,DuckDB,NULL,10-5-12-7-9-3-4-13-8-11-6-1-0-2,3.955,31873.3,31877.3
7a.sql,DuckDB,NULL,7-4-3-1-6-0-2-5,3.527,652.02,655.563
4a.sql,DuckDB,NULL,4-3-2-1-0,0.543,341.45,342.011
16b.sql,DuckDB,NULL,6-0-1-7-5-4-3-2,2.796,8172.47,8175.29
18c.sql,DuckDB,NULL,6-4-3-2-1-5-0,3.009,33523.7,33526.7
20b.sql,DuckDB,NULL,8-4-3-7-5-9-6-1-0-2,3.51,482.263,485.79
9a.sql,DuckDB,NULL,7-4-3-6-2-1-5-0,2.945,1025.44,1028.4
22c.sql,DuckDB,NULL,7-2-9-4-6-0-1-10-5-8-3,3.322,32635.3,32638.6
22d.sql,DuckDB,NULL,7-2-9-4-6-0-1-10-5-8-3,3.246,32793.2,32796.4
2b.sql,DuckDB,NULL,4-3-2-1-0,0.553,1231.6,1232.17
8d.sql,DuckDB,NULL,6-5-3-2-4-1-0,2.592,3392.52,3395.14
32b.sql,DuckDB,NULL,5-4-3-2-1-0,0.933,382.172,383.124
9c.sql,DuckDB,NULL,7-4-3-6-2-1-5-0,3.009,1274.08,1277.11
12b.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.762,31493.9,31496.7
17b.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.843,1323.82,1326.68
1d.sql,DuckDB,NULL,4-3-2-1-0,0.467,485.332,485.817
27b.sql,DuckDB,NULL,9-5-7-3-4-1-0-2-10-6-11-8,3.521,31710.7,31714.3
13a.sql,DuckDB,NULL,6-3-5-0-1-8-7-4-2,2.6,31692.6,31695.2
25c.sql,DuckDB,NULL,7-0-8-6-5-4-3-2-1,2.806,37019.4,37022.3
6b.sql,DuckDB,NULL,4-2-1-3-0,2.797,308.67,311.485
2a.sql,DuckDB,NULL,4-3-2-1-0,0.51,1267.13,1267.65
13d.sql,DuckDB,NULL,6-3-5-0-1-8-7-4-2,3.252,618.278,621.548
29a.sql,DuckDB,NULL,5-4-15-14-0-8-13-11-7-12-9-10-6-2-1-3-16,4.325,33386.2,33390.6
14b.sql,DuckDB,NULL,4-0-7-6-5-3-2-1,2.72,32971.7,32974.5
30c.sql,DuckDB,NULL,10-3-7-4-9-6-8-5-1-0-2-11,3.116,34419.4,34422.5
6f.sql,DuckDB,NULL,4-2-1-3-0,0.567,2853.72,2854.3
22b.sql,DuckDB,NULL,7-2-9-4-6-0-1-10-5-8-3,3.276,32608.5,32611.7
24b.sql,DuckDB,NULL,2-1-10-9-0-11-8-7-6-5-4-3,3.249,32835.8,32839.1
6d.sql,DuckDB,NULL,4-2-1-3-0,0.682,422.592,423.292
17d.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.886,1335.06,1337.96
13b.sql,DuckDB,NULL,6-3-5-0-1-8-7-4-2,2.909,274.094,277.02
17e.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.736,3310.35,3313.1
5a.sql,DuckDB,NULL,4-3-2-1-0,0.733,32026.9,32027.7
15d.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,2.915,2554.75,2557.68
16a.sql,DuckDB,NULL,6-0-1-7-5-4-3-2,4.284,4687.95,4692.25
11c.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,3.342,193.365,196.724
10a.sql,DuckDB,NULL,6-4-3-2-5-1-0,3.16,1051.82,1055
11a.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.942,170.145,173.104
5c.sql,DuckDB,NULL,4-3-2-1-0,0.683,33284.8,33285.5
29b.sql,DuckDB,NULL,5-4-15-14-0-8-13-11-7-12-9-10-6-2-1-3-16,3.763,29234,29237.8
8a.sql,DuckDB,NULL,6-5-3-2-4-1-0,2.859,644.443,647.318
12a.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.554,32007.3,32009.8
14c.sql,DuckDB,NULL,4-0-7-6-5-3-2-1,2.589,32702.4,32705
19a.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,3.337,32575.6,32579
16c.sql,DuckDB,NULL,6-0-1-7-5-4-3-2,3.023,4836.91,4839.95
4b.sql,DuckDB,NULL,4-3-2-1-0,0.707,121.082,121.807
33a.sql,DuckDB,NULL,7-0-12-4-9-2-11-6-10-3-13-5-8-1,4.062,266.45,270.531
3a.sql,DuckDB,NULL,3-2-1-0,0.512,32227.2,32227.7
1b.sql,DuckDB,NULL,4-3-2-1-0,0.621,431.935,432.574
18a.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.943,36713.5,36716.5
15b.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,3.236,28215.5,28218.7
23c.sql,DuckDB,NULL,8-4-9-5-7-2-3-10-6-1-0,3.122,31829,31832.2
26b.sql,DuckDB,NULL,4-3-10-9-6-11-7-8-5-1-0-2,3.212,791.458,794.687
19c.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,3.223,32718.9,32722.1
17f.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.937,2091.04,2093.99
27c.sql,DuckDB,NULL,9-5-7-3-4-1-0-2-10-6-11-8,3.978,31953.1,31957.1
6c.sql,DuckDB,NULL,4-2-1-3-0,0.572,280.719,281.306
28a.sql,DuckDB,NULL,10-5-12-7-9-3-4-13-8-11-6-1-0-2,3.692,32421,32424.7
32a.sql,DuckDB,NULL,5-4-3-2-1-0,0.838,382.994,383.85
11d.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.484,297.011,299.51
19d.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,2.935,5591.37,5594.32
4c.sql,DuckDB,NULL,4-3-2-1-0,0.672,590.469,591.16
26a.sql,DuckDB,NULL,4-3-10-9-6-11-7-8-5-1-0-2,3.166,894.718,897.901
10c.sql,DuckDB,NULL,6-4-3-2-5-1-0,2.859,1609.84,1612.72
5b.sql,DuckDB,NULL,4-3-2-1-0,0.811,31715.9,31716.7
9b.sql,DuckDB,NULL,7-4-3-6-2-1-5-0,3.263,803.641,806.92
10b.sql,DuckDB,NULL,6-4-3-2-5-1-0,2.832,905.369,908.217
6a.sql,DuckDB,NULL,4-2-1-3-0,0.689,332.091,332.798
30a.sql,DuckDB,NULL,10-3-7-4-9-6-8-5-1-0-2-11,3.222,32657.4,32660.6
23b.sql,DuckDB,NULL,8-4-9-5-7-2-3-10-6-1-0,3.18,28074.9,28078.1
31a.sql,DuckDB,NULL,9-0-6-2-8-4-5-1-7-3-10,3.308,32642.9,32646.3
8b.sql,DuckDB,NULL,6-5-3-2-4-1-0,3.089,529.999,533.104
2d.sql,DuckDB,NULL,4-3-2-1-0,0.497,1239.02,1239.53
15a.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,3.026,28205.6,28208.7
15c.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,2.941,33269.5,33272.5
33c.sql,DuckDB,NULL,7-0-12-4-9-2-11-6-10-3-13-5-8-1,5.399,315.073,320.491
2c.sql,DuckDB,NULL,4-3-2-1-0,0.669,1259.58,1260.27
21a.sql,DuckDB,NULL,6-2-4-0-1-8-7-3-5,4.548,32481.9,32486.4
17a.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.732,1532.55,1535.3
13c.sql,DuckDB,NULL,6-3-5-0-1-8-7-4-2,2.913,218.933,221.862
31b.sql,DuckDB,NULL,9-0-6-2-8-4-5-1-7-3-10,3.373,32644,32647.4
20c.sql,DuckDB,NULL,8-4-3-7-5-9-6-1-0-2,3.583,1407.13,1410.73
7b.sql,DuckDB,NULL,7-4-3-1-6-0-2-5,3.468,425.705,429.19
21c.sql,DuckDB,NULL,6-2-4-0-1-8-7-3-5,3.266,32219.3,32222.6
7c.sql,DuckDB,NULL,7-4-3-1-6-0-2-5,3.575,18703.6,18707.2
25b.sql,DuckDB,NULL,7-0-8-6-5-4-3-2-1,2.834,32292.7,32295.6
9d.sql,DuckDB,NULL,7-4-3-6-2-1-5-0,2.933,1370.59,1373.54
28c.sql,DuckDB,NULL,10-5-12-7-9-3-4-13-8-11-6-1-0-2,3.892,32540.4,32544.3
14a.sql,DuckDB,NULL,4-0-7-6-5-3-2-1,2.734,32321.8,32324.5
25a.sql,DuckDB,NULL,7-0-8-6-5-4-3-2-1,2.731,34552.4,34555.2
12c.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,4.66,32967.7,32972.4
16d.sql,DuckDB,NULL,6-0-1-7-5-4-3-2,3.138,4730.11,4733.27
20a.sql,DuckDB,NULL,8-4-3-7-5-9-6-1-0-2,3.701,987.625,991.345
6e.sql,DuckDB,NULL,4-2-1-3-0,0.602,409.988,410.61
3c.sql,DuckDB,NULL,3-2-1-0,0.459,33240.2,33240.7
8c.sql,DuckDB,NULL,6-5-3-2-4-1-0,2.555,4568.23,4570.81
11b.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.835,120.767,123.62
21b.sql,DuckDB,NULL,6-2-4-0-1-8-7-3-5,3.268,31770.6,31773.9
19b.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,3.173,32232.9,32236.1
24a.sql,DuckDB,NULL,2-1-10-9-0-11-8-7-6-5-4-3,3.016,32727.9,32730.9
1a.sql,DuckDB,NULL,4-3-2-1-0,0.71,319.185,319.911
23a.sql,DuckDB,NULL,8-4-9-5-7-2-3-10-6-1-0,3.258,31676.8,31680
29c.sql,DuckDB,NULL,5-4-15-14-0-8-13-11-7-12-9-10-6-2-1-3-16,3.946,32617.7,32621.6
22a.sql,DuckDB,NULL,7-2-9-4-6-0-1-10-5-8-3,3.354,31953.7,31957
26c.sql,DuckDB,NULL,4-3-10-9-6-11-7-8-5-1-0-2,3.256,830.725,833.998
27a.sql,DuckDB,NULL,9-5-7-3-4-1-0-2-10-6-11-8,3.667,31695.8,31699.5
17c.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.783,1258.52,1261.32
30b.sql,DuckDB,NULL,10-3-7-4-9-6-8-5-1-0-2-11,3.306,32544.3,32547.6
3b.sql,DuckDB,NULL,3-2-1-0,0.403,31565.1,31565.5
18b.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.888,32514.8,32517.7
33b.sql,DuckDB,NULL,7-0-12-4-9-2-11-6-10-3-13-5-8-1,3.906,209.848,213.773
1c.sql,DuckDB,NULL,4-3-2-1-0,0.56,153.053,153.63
31c.sql,DuckDB,NULL,9-0-6-2-8-4-5-1-7-3-10,3.184,33450,33453.2
28b.sql,DuckDB,NULL,10-5-12-7-9-3-4-13-8-11-6-1-0-2,3.872,31839.7,31843.6
7a.sql,DuckDB,NULL,7-4-3-1-6-0-2-5,3.469,648.48,651.965
4a.sql,DuckDB,NULL,4-3-2-1-0,0.577,339.716,340.31
16b.sql,DuckDB,NULL,6-0-1-7-5-4-3-2,3.004,8155.6,8158.62
18c.sql,DuckDB,NULL,6-4-3-2-1-5-0,3.038,33429.4,33432.4
20b.sql,DuckDB,NULL,8-4-3-7-5-9-6-1-0-2,3.643,486.556,490.217
9a.sql,DuckDB,NULL,7-4-3-6-2-1-5-0,3.044,1032.95,1036.01
22c.sql,DuckDB,NULL,7-2-9-4-6-0-1-10-5-8-3,3.339,32556.1,32559.5
22d.sql,DuckDB,NULL,7-2-9-4-6-0-1-10-5-8-3,3.361,32807.8,32811.1
2b.sql,DuckDB,NULL,4-3-2-1-0,0.553,1239.35,1239.92
8d.sql,DuckDB,NULL,6-5-3-2-4-1-0,2.643,3406.36,3409.02
32b.sql,DuckDB,NULL,5-4-3-2-1-0,0.916,381.695,382.628
9c.sql,DuckDB,NULL,7-4-3-6-2-1-5-0,3.054,1284.27,1287.34
12b.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.803,31448.4,31451.2
17b.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.764,1320,1322.78
1d.sql,DuckDB,NULL,4-3-2-1-0,0.467,494.399,494.881
27b.sql,DuckDB,NULL,9-5-7-3-4-1-0-2-10-6-11-8,3.571,31691.2,31694.8
13a.sql,DuckDB,NULL,6-3-5-0-1-8-7-4-2,2.551,31724.7,31727.3
25c.sql,DuckDB,NULL,7-0-8-6-5-4-3-2-1,2.746,36992.6,36995.4
6b.sql,DuckDB,NULL,4-2-1-3-0,2.764,309.378,312.159
2a.sql,DuckDB,NULL,4-3-2-1-0,0.522,1265.06,1265.6
13d.sql,DuckDB,NULL,6-3-5-0-1-8-7-4-2,3.182,608.057,611.257
29a.sql,DuckDB,NULL,5-4-15-14-0-8-13-11-7-12-9-10-6-2-1-3-16,4.267,33360.8,33365.1
14b.sql,DuckDB,NULL,4-0-7-6-5-3-2-1,2.711,32887.2,32889.9
30c.sql,DuckDB,NULL,10-3-7-4-9-6-8-5-1-0-2-11,3.203,34362.5,34365.7
6f.sql,DuckDB,NULL,4-2-1-3-0,0.555,2854.53,2855.11
22b.sql,DuckDB,NULL,7-2-9-4-6-0-1-10-5-8-3,3.262,32616.9,32620.2
24b.sql,DuckDB,NULL,2-1-10-9-0-11-8-7-6-5-4-3,3.181,32875.9,32879.1
6d.sql,DuckDB,NULL,4-2-1-3-0,0.67,418.706,419.396
17d.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.756,1329.81,1332.58
13b.sql,DuckDB,NULL,6-3-5-0-1-8-7-4-2,2.908,272.055,274.981
17e.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.715,3312.03,3314.77
5a.sql,DuckDB,NULL,4-3-2-1-0,0.707,32042.6,32043.4
15d.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,2.732,2561.46,2564.2
16a.sql,DuckDB,NULL,6-0-1-7-5-4-3-2,4.344,4704.44,4708.81
11c.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,3.363,195.604,198.984
10a.sql,DuckDB,NULL,6-4-3-2-5-1-0,3.235,1053.83,1057.08
11a.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.977,173.841,176.837
5c.sql,DuckDB,NULL,4-3-2-1-0,0.647,33231.1,33231.7
29b.sql,DuckDB,NULL,5-4-15-14-0-8-13-11-7-12-9-10-6-2-1-3-16,3.784,29160,29163.8
8a.sql,DuckDB,NULL,6-5-3-2-4-1-0,2.741,639.086,641.843
12a.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.533,32001.9,32004.4
14c.sql,DuckDB,NULL,4-0-7-6-5-3-2-1,2.597,32688.6,32691.2
19a.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,3.304,32567.3,32570.6
16c.sql,DuckDB,NULL,6-0-1-7-5-4-3-2,2.951,4856.35,4859.32
4b.sql,DuckDB,NULL,4-3-2-1-0,0.707,120.668,121.394
33a.sql,DuckDB,NULL,7-0-12-4-9-2-11-6-10-3-13-5-8-1,4.063,256.236,260.316
3a.sql,DuckDB,NULL,3-2-1-0,0.51,32217.7,32218.3
1b.sql,DuckDB,NULL,4-3-2-1-0,0.607,432.299,432.924
18a.sql,DuckDB,NULL,6-4-3-2-1-5-0,3.087,36667.2,36670.3
15b.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,3.176,28179.3,28182.5
23c.sql,DuckDB,NULL,8-4-9-5-7-2-3-10-6-1-0,3.111,31794.9,31798
26b.sql,DuckDB,NULL,4-3-10-9-6-11-7-8-5-1-0-2,3.215,790.161,793.394
19c.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,3.198,32739.8,32743
17f.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.729,2092.05,2094.8
27c.sql,DuckDB,NULL,9-5-7-3-4-1-0-2-10-6-11-8,3.916,31978.2,31982.1
6c.sql,DuckDB,NULL,4-2-1-3-0,0.58,277.336,277.932
28a.sql,DuckDB,NULL,10-5-12-7-9-3-4-13-8-11-6-1-0-2,3.749,32489,32492.7
32a.sql,DuckDB,NULL,5-4-3-2-1-0,0.833,376.91,377.761
11d.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.525,300.341,302.882
19d.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,2.955,5581.26,5584.23
4c.sql,DuckDB,NULL,4-3-2-1-0,0.669,589.794,590.48
26a.sql,DuckDB,NULL,4-3-10-9-6-11-7-8-5-1-0-2,3.293,892.618,895.928
10c.sql,DuckDB,NULL,6-4-3-2-5-1-0,2.78,1601.9,1604.7
5b.sql,DuckDB,NULL,4-3-2-1-0,0.785,31705.8,31706.6
9b.sql,DuckDB,NULL,7-4-3-6-2-1-5-0,3.168,801.689,804.875
10b.sql,DuckDB,NULL,6-4-3-2-5-1-0,2.978,904.672,907.667
6a.sql,DuckDB,NULL,4-2-1-3-0,0.714,323.055,323.785
30a.sql,DuckDB,NULL,10-3-7-4-9-6-8-5-1-0-2-11,3.235,32733.3,32736.6
23b.sql,DuckDB,NULL,8-4-9-5-7-2-3-10-6-1-0,3.176,28109.4,28112.6
31a.sql,DuckDB,NULL,9-0-6-2-8-4-5-1-7-3-10,3.268,32648.9,32652.2
8b.sql,DuckDB,NULL,6-5-3-2-4-1-0,3.085,524.611,527.713
2d.sql,DuckDB,NULL,4-3-2-1-0,0.506,1240.69,1241.21
15a.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,2.908,28186.9,28189.9
15c.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,2.93,33219.9,33222.9
33c.sql,DuckDB,NULL,7-0-12-4-9-2-11-6-10-3-13-5-8-1,5.316,310.189,315.523
2c.sql,DuckDB,NULL,4-3-2-1-0,0.658,1257.6,1258.27
21a.sql,DuckDB,NULL,6-2-4-0-1-8-7-3-5,4.534,32473.9,32478.4
17a.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.757,1538.96,1541.73
13c.sql,DuckDB,NULL,6-3-5-0-1-8-7-4-2,2.85,218.684,221.551
31b.sql,DuckDB,NULL,9-0-6-2-8-4-5-1-7-3-10,3.534,32667.9,32671.5
20c.sql,DuckDB,NULL,8-4-3-7-5-9-6-1-0-2,3.586,1432.98,1436.59
7b.sql,DuckDB,NULL,7-4-3-1-6-0-2-5,3.571,428.092,431.679
21c.sql,DuckDB,NULL,6-2-4-0-1-8-7-3-5,3.219,32260.9,32264.1
7c.sql,DuckDB,NULL,7-4-3-1-6-0-2-5,3.54,18687.4,18690.9
25b.sql,DuckDB,NULL,7-0-8-6-5-4-3-2-1,2.858,32312.3,32315.2
9d.sql,DuckDB,NULL,7-4-3-6-2-1-5-0,2.925,1372.97,1375.91
28c.sql,DuckDB,NULL,10-5-12-7-9-3-4-13-8-11-6-1-0-2,4.011,32501.6,32505.6
14a.sql,DuckDB,NULL,4-0-7-6-5-3-2-1,2.673,32304.6,32307.3
25a.sql,DuckDB,NULL,7-0-8-6-5-4-3-2-1,2.733,34503.4,34506.2
12c.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,4.739,32892.6,32897.4
16d.sql,DuckDB,NULL,6-0-1-7-5-4-3-2,3.119,4734.22,4737.36
20a.sql,DuckDB,NULL,8-4-3-7-5-9-6-1-0-2,3.746,997.519,1001.28
6e.sql,DuckDB,NULL,4-2-1-3-0,0.619,401.864,402.501
3c.sql,DuckDB,NULL,3-2-1-0,0.461,33244.1,33244.6
8c.sql,DuckDB,NULL,6-5-3-2-4-1-0,2.567,4584.39,4586.97
11b.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.842,118.894,121.753
21b.sql,DuckDB,NULL,6-2-4-0-1-8-7-3-5,3.064,31762.9,31765.9
19b.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,3.227,32217.9,32221.1
24a.sql,DuckDB,NULL,2-1-10-9-0-11-8-7-6-5-4-3,2.976,32764.2,32767.2
1a.sql,DuckDB,NULL,4-3-2-1-0,0.734,320.095,320.845
23a.sql,DuckDB,NULL,8-4-9-5-7-2-3-10-6-1-0,3.353,31686.1,31689.5
29c.sql,DuckDB,NULL,5-4-15-14-0-8-13-11-7-12-9-10-6-2-1-3-16,3.993,32661.5,32665.5
22a.sql,DuckDB,NULL,7-2-9-4-6-0-1-10-5-8-3,3.359,32039.7,32043.1
26c.sql,DuckDB,NULL,4-3-10-9-6-11-7-8-5-1-0-2,3.211,827.645,830.873
27a.sql,DuckDB,NULL,9-5-7-3-4-1-0-2-10-6-11-8,3.671,31688,31691.7
17c.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.797,1275.58,1278.39
30b.sql,DuckDB,NULL,10-3-7-4-9-6-8-5-1-0-2-11,3.28,32488.7,32492
3b.sql,DuckDB,NULL,3-2-1-0,0.399,31553.1,31553.5
18b.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.89,32475.1,32478
33b.sql,DuckDB,NULL,7-0-12-4-9-2-11-6-10-3-13-5-8-1,3.99,208.526,212.534
1c.sql,DuckDB,NULL,4-3-2-1-0,0.591,152.931,153.539
31c.sql,DuckDB,NULL,9-0-6-2-8-4-5-1-7-3-10,3.099,33423.4,33426.5
28b.sql,DuckDB,NULL,10-5-12-7-9-3-4-13-8-11-6-1-0-2,3.915,31803.5,31807.4
7a.sql,DuckDB,NULL,7-4-3-1-6-0-2-5,3.543,642.31,645.871
4a.sql,DuckDB,NULL,4-3-2-1-0,0.574,339.385,339.977
16b.sql,DuckDB,NULL,6-0-1-7-5-4-3-2,2.88,8109.21,8112.11
18c.sql,DuckDB,NULL,6-4-3-2-1-5-0,3.054,33508.7,33511.8
20b.sql,DuckDB,NULL,8-4-3-7-5-9-6-1-0-2,3.626,476.818,480.462
9a.sql,DuckDB,NULL,7-4-3-6-2-1-5-0,3.043,1006.37,1009.43
22c.sql,DuckDB,NULL,7-2-9-4-6-0-1-10-5-8-3,3.366,32572.4,32575.8
22d.sql,DuckDB,NULL,7-2-9-4-6-0-1-10-5-8-3,3.235,32825.9,32829.2
2b.sql,DuckDB,NULL,4-3-2-1-0,0.566,1223.38,1223.96
8d.sql,DuckDB,NULL,6-5-3-2-4-1-0,2.677,3409.15,3411.85
32b.sql,DuckDB,NULL,5-4-3-2-1-0,0.963,387.299,388.278
9c.sql,DuckDB,NULL,7-4-3-6-2-1-5-0,3.027,1282.48,1285.52
12b.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.764,31469.5,31472.3
17b.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.782,1313.51,1316.31
1d.sql,DuckDB,NULL,4-3-2-1-0,0.47,495.252,495.739
27b.sql,DuckDB,NULL,9-5-7-3-4-1-0-2-10-6-11-8,3.471,31680.2,31683.7
13a.sql,DuckDB,NULL,6-3-5-0-1-8-7-4-2,2.624,31719.1,31721.7
25c.sql,DuckDB,NULL,7-0-8-6-5-4-3-2-1,2.679,36966.6,36969.3
6b.sql,DuckDB,NULL,4-2-1-3-0,2.65,308.225,310.893
2a.sql,DuckDB,NULL,4-3-2-1-0,0.521,1272.6,1273.14
13d.sql,DuckDB,NULL,6-3-5-0-1-8-7-4-2,3.3,602.094,605.411
29a.sql,DuckDB,NULL,5-4-15-14-0-8-13-11-7-12-9-10-6-2-1-3-16,4.343,33237.2,33241.6
14b.sql,DuckDB,NULL,4-0-7-6-5-3-2-1,2.752,32793.8,32796.5
30c.sql,DuckDB,NULL,10-3-7-4-9-6-8-5-1-0-2-11,3.007,34352.6,34355.6
6f.sql,DuckDB,NULL,4-2-1-3-0,0.564,2863.77,2864.35
22b.sql,DuckDB,NULL,7-2-9-4-6-0-1-10-5-8-3,3.256,32608.7,32612
24b.sql,DuckDB,NULL,2-1-10-9-0-11-8-7-6-5-4-3,3.269,32815.5,32818.8
6d.sql,DuckDB,NULL,4-2-1-3-0,0.679,422.041,422.739
17d.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.737,1332.2,1334.96
13b.sql,DuckDB,NULL,6-3-5-0-1-8-7-4-2,2.943,277.189,280.148
17e.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.757,3360.92,3363.69
5a.sql,DuckDB,NULL,4-3-2-1-0,0.735,31983.8,31984.6
15d.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,2.999,2554.61,2557.63
16a.sql,DuckDB,NULL,6-0-1-7-5-4-3-2,4.35,4703.07,4707.43
11c.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,3.477,190.737,194.23
10a.sql,DuckDB,NULL,6-4-3-2-5-1-0,3.139,1046.12,1049.28
11a.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,3.047,169.605,172.668
5c.sql,DuckDB,NULL,4-3-2-1-0,0.686,33237.9,33238.6
29b.sql,DuckDB,NULL,5-4-15-14-0-8-13-11-7-12-9-10-6-2-1-3-16,3.805,29172.7,29176.5
8a.sql,DuckDB,NULL,6-5-3-2-4-1-0,2.768,639.296,642.079
12a.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.527,31938.7,31941.3
14c.sql,DuckDB,NULL,4-0-7-6-5-3-2-1,2.619,32712,32714.6
19a.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,3.183,32610.7,32613.9
16c.sql,DuckDB,NULL,6-0-1-7-5-4-3-2,3.022,4842.74,4845.78
4b.sql,DuckDB,NULL,4-3-2-1-0,0.719,122.293,123.027
33a.sql,DuckDB,NULL,7-0-12-4-9-2-11-6-10-3-13-5-8-1,4.172,256.975,261.164
3a.sql,DuckDB,NULL,3-2-1-0,0.514,32217,32217.5
1b.sql,DuckDB,NULL,4-3-2-1-0,0.612,430.698,431.325
18a.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.963,36624,36627
15b.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,3.214,28218.4,28221.7
23c.sql,DuckDB,NULL,8-4-9-5-7-2-3-10-6-1-0,3.113,31743.2,31746.3
26b.sql,DuckDB,NULL,4-3-10-9-6-11-7-8-5-1-0-2,3.169,790.504,793.692
19c.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,3.208,32701.6,32704.8
17f.sql,DuckDB,NULL,6-4-3-2-1-5-0,2.833,2104.64,2107.48
27c.sql,DuckDB,NULL,9-5-7-3-4-1-0-2-10-6-11-8,3.972,31916.6,31920.6
6c.sql,DuckDB,NULL,4-2-1-3-0,0.581,279.039,279.633
28a.sql,DuckDB,NULL,10-5-12-7-9-3-4-13-8-11-6-1-0-2,3.681,32420.1,32423.8
32a.sql,DuckDB,NULL,5-4-3-2-1-0,0.839,379.603,380.459
11d.sql,DuckDB,NULL,5-2-4-0-1-7-6-3,2.531,299.553,302.099
19d.sql,DuckDB,NULL,2-1-8-7-0-9-6-5-4-3,3.003,5608.54,5611.56
4c.sql,DuckDB,NULL,4-3-2-1-0,0.678,589.121,589.816
26a.sql,DuckDB,NULL,4-3-10-9-6-11-7-8-5-1-0-2,3.19,893.781,896.987
10c.sql,DuckDB,NULL,6-4-3-2-5-1-0,2.752,1615.02,1617.78
5b.sql,DuckDB,NULL,4-3-2-1-0,0.779,31722.4,31723.2
9b.sql,DuckDB,NULL,7-4-3-6-2-1-5-0,3.199,821.728,824.943
10b.sql,DuckDB,NULL,6-4-3-2-5-1-0,3.187,913.412,916.617
6a.sql,DuckDB,NULL,4-2-1-3-0,0.646,330.064,330.729
30a.sql,DuckDB,NULL,10-3-7-4-9-6-8-5-1-0-2-11,3.214,32705.2,32708.5
23b.sql,DuckDB,NULL,8-4-9-5-7-2-3-10-6-1-0,3.132,28113,28116.2
31a.sql,DuckDB,NULL,9-0-6-2-8-4-5-1-7-3-10,3.252,32613.9,32617.1
8b.sql,DuckDB,NULL,6-5-3-2-4-1-0,3.112,532.408,535.535
2d.sql,DuckDB,NULL,4-3-2-1-0,0.491,1240.88,1241.38
15a.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,2.879,28215.2,28218.1
15c.sql,DuckDB,NULL,6-3-7-4-5-1-2-8-0,2.96,33244.5,33247.5
